Region;Origen;Destino;Cantidad de Enlaces;Velocidad [Gbps];Ruta;Distancia_km;GSNR_Total_dB;Umbral_OSNR_dB;Factible;Necesito_Regeneracion;Reg_Factible;Reg_Count;Ruta_Regenerada;Nodos_Regeneradores;Necesito Bajada;Factible con bajada;Velocidad_Ajustada [Gbps];GSNR_Total_dB;Umbral_OSNR_dB
Sur;Sierra Grande;Puerto Madryn;4;100;Sierra Grande - Puerto Madryn;149;24.96;11.80;SI;NO;;0;;;NO;;;;
Sur;Puerto Madryn;Trelew;4;100;Puerto Madryn - Trelew;69;29.28;11.80;SI;NO;;0;;;NO;;;;
Sur;Trelew;Rawson;4;100;Trelew - Rawson;22;31.07;11.80;SI;NO;;0;;;NO;;;;
Sur;Rawson;Comodoro Rivadavia;4;100;Rawson - Comodoro Rivadavia;376;20.67;11.80;SI;NO;;0;;;NO;;;;
Sur;Comodoro Rivadavia;Caleta Olivia;4;100;Comodoro Rivadavia - Caleta Olivia;84;27.67;11.80;SI;NO;;0;;;NO;;;;
Sur;Bahia Blanca;Viedma;1;200;Bahia Blanca - Viedma;304;23.97;20.50;SI;NO;;0;;;NO;;;;
Sur;Viedma;Caleta Olivia;1;200;Viedma - San Antonio Oeste - Sierra Grande - Puerto Madryn - Trelew - Rawson - Comodoro Rivadavia - Caleta Olivia;1022;16.57;20.50;NO;SI;SI;2;Viedma -> San Antonio Oeste (24.36 dB) -> Sierra Grande (21.67 dB) [REG]-> Puerto Madryn (24.74 dB) -> Trelew (23.35 dB) -> Rawson (22.61 dB) [REG]-> Comodoro Rivadavia (21.44 dB) -> Caleta Olivia (20.55 dB);Sierra Grande - Rawson;NO;;;;
Sur;Bahia Blanca;San Antonio Oeste;1;200;Bahia Blanca - Viedma - San Antonio Oeste;498;21.75;20.50;SI;NO;;0;;;NO;;;;
Sur;San Antonio Oeste;Sierra Grande;1;200;San Antonio Oeste - Sierra Grande;128;23.29;20.50;SI;NO;;0;;;NO;;;;
Sur;Sierra Grande;Puerto Madryn;1;200;Sierra Grande - Puerto Madryn;149;24.96;20.50;SI;NO;;0;;;NO;;;;
Sur;Puerto Madryn;Trelew;1;200;Puerto Madryn - Trelew;69;29.28;20.50;SI;NO;;0;;;NO;;;;
Sur;Trelew;Rawson;1;200;Trelew - Rawson;22;31.07;20.50;SI;NO;;0;;;NO;;;;
Sur;Rawson;Comodoro Rivadavia;1;200;Rawson - Comodoro Rivadavia;376;20.67;20.50;SI;NO;;0;;;NO;;;;
Sur;Comodoro Rivadavia;Caleta Olivia;1;200;Comodoro Rivadavia - Caleta Olivia;84;27.67;20.50;SI;NO;;0;;;NO;;;;
Sur;Neuquen;Arroyito;4;100;Neuquen - Arroyito;54;30.25;11.80;SI;NO;;0;;;NO;;;;
Sur;Arroyito;Picun Leufu;4;100;Arroyito - Picun Leufu;84;27.67;11.80;SI;NO;;0;;;NO;;;;
Sur;Picun Leufu;Piedra del Aguila;4;100;Picun Leufu - Piedra del Aguila;100;25.20;11.80;SI;NO;;0;;;NO;;;;
Sur;Piedra del Aguila;Dina Huapi;4;100;Piedra del Aguila - Dina Huapi;200;25.26;11.80;SI;NO;;0;;;NO;;;;
Sur;Dina Huapi;Aguada Cecilio;4;100;Dina Huapi - Aguada Cecilio;592;19.98;11.80;SI;NO;;0;;;NO;;;;
Sur;Aguada Cecilio;San Antonio Oeste;4;100;Aguada Cecilio - San Antonio Oeste;90;26.83;11.80;SI;NO;;0;;;NO;;;;
Sur;Neuquen;Dina Huapi;1;200;Neuquen - Arroyito - Picun Leufu - Piedra del Aguila - Dina Huapi;438;20.87;20.50;SI;NO;;0;;;NO;;;;
Sur;Dina Huapi;Aguada Cecilio;1;200;Dina Huapi - Aguada Cecilio;592;19.98;20.50;NO;SI;NO;0;;;SI;SI;100;19.98;11.80
Sur;Aguada Cecilio;San Antonio Oeste;1;200;Aguada Cecilio - San Antonio Oeste;90;26.83;20.50;SI;NO;;0;;;NO;;;;
Sur;San Antonio Oeste;Bahia Blanca;1;200;San Antonio Oeste - Viedma - Bahia Blanca;498;21.75;20.50;SI;NO;;0;;;NO;;;;
Sur;Neuquen;Arroyito;1;200;Neuquen - Arroyito;54;30.25;20.50;SI;NO;;0;;;NO;;;;
Sur;Arroyito;Picun Leufu;1;200;Arroyito - Picun Leufu;84;27.67;20.50;SI;NO;;0;;;NO;;;;
Sur;Picun Leufu;Piedra del Aguila;1;200;Picun Leufu - Piedra del Aguila;100;25.20;20.50;SI;NO;;0;;;NO;;;;
Sur;Piedra del Aguila;Bahia Blanca;1;200;Piedra del Aguila - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Viedma - Bahia Blanca;1380;16.71;20.50;NO;SI;NO;0;;;SI;SI;100;16.71;11.80
Sur;Neuquen;General Roca;4;100;Neuquen - General Roca;51;30.19;11.80;SI;NO;;0;;;NO;;;;
Sur;General Roca;Choele Choel;4;100;General Roca - Choele Choel;188;22.11;11.80;SI;NO;;0;;;NO;;;;
Sur;Choele Choel;Rio Colorado;4;100;Choele Choel - Rio Colorado;147;12.41;11.80;SI;NO;;0;;;NO;;;;
Sur;Rio Colorado;General Conesa;4;100;Rio Colorado - General Conesa;156;26.64;11.80;SI;NO;;0;;;NO;;;;
Sur;General Conesa;San Antonio Oeste;4;100;General Conesa - San Antonio Oeste;98;25.54;11.80;SI;NO;;0;;;NO;;;;
Sur;Neuquen;General Roca;1;200;Neuquen - General Roca;51;30.19;20.50;SI;NO;;0;;;NO;;;;
Sur;General Roca;Choele Choel;1;200;General Roca - Choele Choel;188;22.11;20.50;SI;NO;;0;;;NO;;;;
Sur;Choele Choel;Rio Colorado;1;200;Choele Choel - Rio Colorado;147;12.41;20.50;NO;SI;SI;0;Choele Choel -> Rio Colorado (25.00 dB);;NO;;;;
Sur;Rio Colorado;General Conesa;1;200;Rio Colorado - General Conesa;156;26.64;20.50;SI;NO;;0;;;NO;;;;
Sur;General Conesa;Bahia Blanca;1;200;General Conesa - San Antonio Oeste - Viedma - Bahia Blanca;596;20.31;20.50;NO;SI;SI;1;General Conesa -> San Antonio Oeste (25.52 dB) -> Viedma (22.40 dB) [REG]-> Bahia Blanca (23.12 dB);Viedma;NO;;;;
Sur;Neuquen;Sargento Vidal;4;100;Neuquen - Sargento Vidal;35;30.86;11.80;SI;NO;;0;;;NO;;;;
Sur;Sargento Vidal;Catriel;4;100;Sargento Vidal - Catriel;102;24.84;11.80;SI;NO;;0;;;NO;;;;
Sur;Catriel;Santa Isabel;4;100;Catriel - Santa Isabel;240;21.81;11.80;SI;NO;;0;;;NO;;;;
Sur;Neuquen;Sargento Vidal;1;200;Neuquen - Sargento Vidal;35;30.86;20.50;SI;NO;;0;;;NO;;;;
Sur;Sargento Vidal;Catriel;1;200;Sargento Vidal - Catriel;102;24.84;20.50;SI;NO;;0;;;NO;;;;
Sur;Catriel;Santa Isabel;1;200;Catriel - Santa Isabel;240;21.81;20.50;SI;NO;;0;;;NO;;;;
Sur;Santa Isabel;San Rafael;1;200;Santa Isabel - San Rafael;311;24.28;20.50;SI;NO;;0;;;NO;;;;
Sur;Dina Huapi;Villa La Angostura;4;100;Dina Huapi - Villa La Angostura;74;28.14;11.80;SI;NO;;0;;;NO;;;;
Sur;Villa La Angostura;San Martin de los Andes;4;100;Villa La Angostura - San Martin de los Andes;110;21.42;11.80;SI;NO;;0;;;NO;;;;
Sur;San Martin de los Andes;Junin de los Andes;4;100;San Martin de los Andes - Junin de los Andes;61;29.51;11.80;SI;NO;;0;;;NO;;;;
Sur;Junin de los Andes;Zapala;4;100;Junin de los Andes - Zapala;202;20.23;11.80;SI;NO;;0;;;NO;;;;
Sur;Zapala;Chos Malal;4;100;Zapala - Chos Malal;255;22.41;11.80;SI;NO;;0;;;NO;;;;
Sur;Chos Malal;Buta Ranquil;4;100;Chos Malal - Buta Ranquil;92;25.23;11.80;SI;NO;;0;;;NO;;;;
Sur;Buta Ranquil;Malargue;4;100;Buta Ranquil - Malargue;244;20.80;11.80;SI;NO;;0;;;NO;;;;
Sur;Malargue;San Rafael;4;100;Malargue - San Rafael;191;23.26;11.80;SI;NO;;0;;;NO;;;;
Sur;Dina Huapi;Villa La Angostura;1;200;Dina Huapi - Villa La Angostura;74;28.14;20.50;SI;NO;;0;;;NO;;;;
Sur;Villa La Angostura;San Martin de los Andes;1;200;Villa La Angostura - San Martin de los Andes;110;21.42;20.50;SI;NO;;0;;;NO;;;;
Sur;San Martin de los Andes;Junin de los Andes;1;200;San Martin de los Andes - Junin de los Andes;61;29.51;20.50;SI;NO;;0;;;NO;;;;
Sur;Junin de los Andes;Zapala;1;200;Junin de los Andes - Zapala;202;20.23;20.50;NO;SI;SI;0;Junin de los Andes -> Zapala (22.22 dB);;NO;;;;
Sur;Zapala;Chos Malal;1;200;Zapala - Chos Malal;255;22.41;20.50;SI;NO;;0;;;NO;;;;
Sur;Chos Malal;Buta Ranquil;1;200;Chos Malal - Buta Ranquil;92;25.23;20.50;SI;NO;;0;;;NO;;;;
Sur;Buta Ranquil;Malargue;1;200;Buta Ranquil - Malargue;244;20.80;20.50;SI;NO;;0;;;NO;;;;
Sur;Malargue;San Rafael;1;200;Malargue - San Rafael;191;23.26;20.50;SI;NO;;0;;;NO;;;;
